Sample,X(ms) [08.05.2023 12:46:06 896 UTC],"LSim_PT2aper_DB.input","LSim_PT2aper_DB.output"
27447,1683549968800.803682,1,0.999993622303009
27448,1683549968801.071298,1,0.999993622303009
27449,1683549968801.348028,1,0.999993622303009
27450,1683549968801.566101,1,0.999993622303009
27451,1683549968801.812663,1,0.999993622303009
27452,1683549968802.058746,1,0.999993622303009
27453,1683549968802.334497,1,0.999993622303009
27454,1683549968802.555437,1,0.999993681907654
27455,1683549968802.804347,1,0.999993681907654
27456,1683549968803.051279,1,0.999993681907654
27457,1683549968803.343171,1,0.999993681907654
27458,1683549968803.554898,1,0.999993681907654
27459,1683549968803.803983,1,0.999993681907654
27460,1683549968804.052257,1,0.999993681907654
27461,1683549968804.357496,1,0.999993681907654
27462,1683549968804.555048,1,0.999993622303009
27463,1683549968804.804251,1,0.999993622303009
27464,1683549968805.052602,1,0.999993622303009
27465,1683549968805.303988,1,0.999993622303009
27466,1683549968805.555562,1,0.999993622303009
27467,1683549968805.803932,1,0.999993622303009
27468,1683549968806.052249,1,0.999993622303009
27469,1683549968806.301913,1,0.999993622303009
27470,1683549968806.555047,1,0.999993681907654
27471,1683549968806.803981,1,0.999993681907654
27472,1683549968807.052276,1,0.999993681907654
27473,1683549968807.301407,1,0.999993681907654
27474,1683549968807.554766,1,0.999993681907654
27475,1683549968807.803977,1,0.999993681907654
27476,1683549968808.052126,1,0.999993681907654
27477,1683549968808.300589,1,0.999993681907654
27478,1683549968808.554650,1,0.999993622303009
27479,1683549968808.804532,1,0.999993622303009
27480,1683549968809.052203,1,0.999993622303009
27481,1683549968809.301515,1,0.999993622303009
27482,1683549968809.554575,1,0.999993622303009
27483,1683549968809.803971,1,0.999993622303009
27484,1683549968810.052216,1,0.999993622303009
27485,1683549968810.301498,1,0.999993622303009
27486,1683549968810.555234,1,0.999993681907654
27487,1683549968810.804253,1,0.999993681907654
27488,1683549968811.052119,1,0.999993681907654
27489,1683549968811.302600,1,0.999993681907654
27490,1683549968811.555421,1,0.999993681907654
27491,1683549968811.808454,1,0.999993681907654
27492,1683549968812.068949,1,0.999993681907654
27493,1683549968812.309251,1,0.999993681907654
27494,1683549968812.578696,1,0.999993681907654
27495,1683549968812.805247,1,0.999993622303009
27496,1683549968813.057557,1,0.999993622303009
27497,1683549968813.301888,1,0.999993622303009
27498,1683549968813.570922,1,0.999993622303009
27499,1683549968813.831869,1,0.999993622303009
27500,1683549968814.055049,1,0.999993622303009
27501,1683549968814.317174,1,0.999993622303009
27502,1683549968814.614866,1,0.999993622303009
27503,1683549968814.803865,1,0.999993681907654
27504,1683549968815.050958,1,0.999993681907654
27505,1683549968815.308160,1,0.999993681907654
27506,1683549968815.584009,1,0.999993681907654
27507,1683549968815.804708,1,0.999993681907654
27508,1683549968816.051392,1,0.999993681907654
27509,1683549968816.303948,1,0.999993681907654
27510,1683549968816.593173,1,0.999993681907654
27511,1683549968816.803952,1,0.999993622303009
27512,1683549968817.050785,1,0.999993622303009
27513,1683549968817.302678,1,0.999993622303009
27514,1683549968817.606704,1,0.999993622303009
27515,1683549968817.803772,1,0.999993622303009
27516,1683549968818.051892,1,0.999993622303009
27517,1683549968818.304713,1,0.999993622303009
27518,1683549968818.553857,1,0.999993622303009
27519,1683549968818.804318,1,0.999993681907654
27520,1683549968819.050736,1,0.999993681907654
27521,1683549968819.304821,1,0.999993681907654
27522,1683549968819.551104,1,0.999993681907654
27523,1683549968819.803711,1,0.999993681907654
27524,1683549968820.051008,1,0.999993681907654
27525,1683549968820.304733,1,0.999993681907654
27526,1683549968820.550487,1,0.999993681907654
27527,1683549968820.803622,1,0.999993622303009
27528,1683549968821.050728,1,0.999993622303009
27529,1683549968821.304657,1,0.999993622303009
27530,1683549968821.550705,1,0.999993622303009
27531,1683549968821.803681,1,0.999993622303009
27532,1683549968822.050784,1,0.999993622303009
27533,1683549968822.304704,1,0.999993622303009
27534,1683549968822.550496,1,0.999993622303009
27535,1683549968822.803655,1,0.999993681907654
27536,1683549968823.050445,1,0.999993681907654
27537,1683549968823.302934,1,0.999993681907654
27538,1683549968823.550490,1,0.999993681907654
27539,1683549968823.806567,1,0.999993681907654
27540,1683549968824.051045,1,0.999993681907654
27541,1683549968824.304187,1,0.999993681907654
27542,1683549968824.550446,1,0.999993681907654
27543,1683549968824.806005,1,0.999993622303009
27544,1683549968825.051413,1,0.999993622303009
27545,1683549968825.303187,1,0.999993622303009
27546,1683549968825.550479,1,0.999993622303009
27547,1683549968825.806445,1,0.999993622303009
27548,1683549968826.050931,1,0.999993622303009
27549,1683549968826.304102,1,0.999993622303009
27550,1683549968826.550507,1,0.999993622303009
27551,1683549968826.821178,1,0.999993622303009
27552,1683549968827.052133,1,0.999993681907654
27553,1683549968827.303971,1,0.999993681907654
27554,1683549968827.550587,1,0.999993681907654
27555,1683549968827.835053,1,0.999993681907654
27556,1683549968828.052684,1,0.999993681907654
27557,1683549968828.304293,1,0.999993681907654
27558,1683549968828.571727,1,0.999993681907654
27559,1683549968828.812501,1,0.999993681907654
27560,1683549968829.068385,1,0.999993622303009
27561,1683549968829.305446,1,0.999993622303009
27562,1683549968829.553564,1,0.999993622303009
27563,1683549968829.823247,1,0.999993622303009
27564,1683549968830.052074,1,0.999993622303009
27565,1683549968830.303507,1,0.999993622303009
27566,1683549968830.551777,1,0.999993622303009
27567,1683549968830.829004,1,0.999993622303009
27568,1683549968831.063707,1,0.999993681907654
27569,1683549968831.305922,1,0.999993681907654
27570,1683549968831.551671,1,0.999993681907654
27571,1683549968831.847325,1,0.999993681907654
27572,1683549968832.051863,1,0.999993681907654
27573,1683549968832.303202,1,0.999993681907654
27574,1683549968832.550672,1,0.999993681907654
27575,1683549968832.857804,1,0.999993681907654
27576,1683549968833.052275,1,0.999993622303009
27577,1683549968833.304142,1,0.999993622303009
27578,1683549968833.550401,1,0.999993622303009
27579,1683549968833.802453,1,0.999993622303009
27580,1683549968834.052297,1,0.999993622303009
27581,1683549968834.303148,1,0.999993622303009
27582,1683549968834.552957,1,0.999993622303009
27583,1683549968834.800730,1,0.999993622303009
27584,1683549968835.051374,1,0.999993681907654
27585,1683549968835.303051,1,0.999993681907654
27586,1683549968835.558004,1,0.999993681907654
27587,1683549968835.800527,1,0.999993681907654
27588,1683549968836.051118,1,0.999993681907654
27589,1683549968836.304001,1,0.999993681907654
27590,1683549968836.559134,1,0.999993681907654
27591,1683549968836.800442,1,0.999993681907654
27592,1683549968837.051120,1,0.999993622303009
27593,1683549968837.304009,1,0.999993622303009
27594,1683549968837.554621,1,0.999993622303009
27595,1683549968837.800520,1,0.999993622303009
27596,1683549968838.051131,1,0.999993622303009
27597,1683549968838.304023,1,0.999993622303009
27598,1683549968838.554603,1,0.999993622303009
27599,1683549968838.800542,1,0.999993622303009
27600,1683549968839.051151,1,0.999993681907654
27601,1683549968839.304012,1,0.999993681907654
27602,1683549968839.554676,1,0.999993681907654
27603,1683549968839.800571,1,0.999993681907654
27604,1683549968840.052860,1,0.999993681907654
27605,1683549968840.303108,1,0.999993681907654
27606,1683549968840.554700,1,0.999993681907654
27607,1683549968840.800392,1,0.999993681907654
27608,1683549968841.052376,1,0.999993681907654
27609,1683549968841.304073,1,0.999993622303009
27610,1683549968841.554546,1,0.999993622303009
27611,1683549968841.800339,1,0.999993622303009
27612,1683549968842.064118,1,0.999993622303009
27613,1683549968842.303284,1,0.999993622303009
27614,1683549968842.554653,1,0.999993622303009
27615,1683549968842.800504,1,0.999993622303009
27616,1683549968843.077744,1,0.999993622303009
27617,1683549968843.303230,1,0.999993681907654
27618,1683549968843.554691,1,0.999993681907654
27619,1683549968843.800427,1,0.999993681907654
27620,1683549968844.093901,1,0.999993681907654
27621,1683549968844.303325,1,0.999993681907654
27622,1683549968844.554695,1,0.999993681907654
27623,1683549968844.800582,1,0.999993681907654
27624,1683549968845.061565,1,0.999993681907654
27625,1683549968845.308150,1,0.999993622303009
27626,1683549968845.556221,1,0.999993622303009
27627,1683549968845.833972,1,0.999993622303009
27628,1683549968846.080146,1,0.999993622303009
27629,1683549968846.308515,1,0.999993622303009
27630,1683549968846.565662,1,0.999993622303009
27631,1683549968846.803465,1,0.999993622303009
27632,1683549968847.063464,1,0.999993622303009
27633,1683549968847.364658,1,0.999993622303009
27634,1683549968847.556487,1,0.999993681907654
27635,1683549968847.804051,1,0.999993681907654
27636,1683549968848.050453,1,0.999993681907654
27637,1683549968848.323757,1,0.999993681907654
27638,1683549968848.567210,1,0.999993681907654
27639,1683549968848.804715,1,0.999993681907654
27640,1683549968849.051792,1,0.999993681907654
27641,1683549968849.345661,1,0.999993681907654
27642,1683549968849.556802,1,0.999993622303009
27643,1683549968849.804438,1,0.999993622303009
27644,1683549968850.051801,1,0.999993622303009
27645,1683549968850.359479,1,0.999993622303009
27646,1683549968850.557013,1,0.999993622303009
27647,1683549968850.805352,1,0.999993622303009
27648,1683549968851.050504,1,0.999993622303009
27649,1683549968851.312138,1,0.999993622303009
27650,1683549968851.559840,1,0.999993681907654
27651,1683549968851.823441,1,0.999993681907654
27652,1683549968852.049885,1,0.999993681907654
27653,1683549968852.333988,1,0.999993681907654
27654,1683549968852.557812,1,0.999993681907654
27655,1683549968852.836388,1,0.999993681907654
27656,1683549968853.051586,1,0.999993681907654
27657,1683549968853.353033,1,0.999993681907654
27658,1683549968853.570979,1,0.999993622303009
27659,1683549968853.806329,1,0.999993622303009
27660,1683549968854.050798,1,0.999993622303009
27661,1683549968854.358117,1,0.999993622303009
27662,1683549968854.556068,1,0.999993622303009
27663,1683549968854.805937,1,0.999993622303009
27664,1683549968855.050514,1,0.999993622303009
27665,1683549968855.304177,1,0.999993622303009
27666,1683549968855.556019,1,0.999993681907654
27667,1683549968855.806814,1,0.999993681907654
27668,1683549968856.051916,1,0.999993681907654
27669,1683549968856.302724,1,0.999993681907654
27670,1683549968856.556930,1,0.999993681907654
27671,1683549968856.805909,1,0.999993681907654
27672,1683549968857.050488,1,0.999993681907654
27673,1683549968857.301443,1,0.999993681907654
27674,1683549968857.555965,1,0.999993622303009
27675,1683549968857.805761,1,0.999993622303009
27676,1683549968858.050504,1,0.999993622303009
27677,1683549968858.300840,1,0.999993622303009
27678,1683549968858.556302,1,0.999993622303009
27679,1683549968858.806052,1,0.999993622303009
27680,1683549968859.050424,1,0.999993622303009
27681,1683549968859.301292,1,0.999993622303009
27682,1683549968859.557235,1,0.999993681907654
27683,1683549968859.806699,1,0.999993681907654
27684,1683549968860.051662,1,0.999993681907654
27685,1683549968860.302021,1,0.999993681907654
27686,1683549968860.581321,1,0.999993681907654
27687,1683549968860.817522,1,0.999993681907654
27688,1683549968861.071471,1,0.999993681907654
27689,1683549968861.313073,1,0.999993681907654
27690,1683549968861.602134,1,0.999993681907654
27691,1683549968861.813576,1,0.999993622303009
27692,1683549968862.061264,1,0.999993622303009
27693,1683549968862.330404,1,0.999993622303009
27694,1683549968862.567673,1,0.999993622303009
27695,1683549968862.807640,1,0.999993622303009
27696,1683549968863.050907,1,0.999993622303009
27697,1683549968863.305289,1,0.999993622303009
27698,1683549968863.551573,1,0.999993622303009
27699,1683549968863.806276,1,0.999993681907654
27700,1683549968864.051152,1,0.999993681907654
27701,1683549968864.304669,1,0.999993681907654
27702,1683549968864.551916,1,0.999993681907654
27703,1683549968864.806345,1,0.999993681907654
27704,1683549968865.051534,1,0.999993681907654
27705,1683549968865.304453,1,0.999993681907654
27706,1683549968865.550439,1,0.999993681907654
27707,1683549968865.808848,1,0.999993622303009
27708,1683549968866.051024,1,0.999993622303009
27709,1683549968866.304112,1,0.999993622303009
27710,1683549968866.551451,1,0.999993622303009
27711,1683549968866.806874,1,0.999993622303009
27712,1683549968867.049760,1,0.999993622303009
27713,1683549968867.330350,1,0.999993622303009
27714,1683549968867.552763,1,0.999993622303009
27715,1683549968867.848456,1,0.999993622303009
27716,1683549968868.058022,1,0.999993681907654
27717,1683549968868.338569,1,0.999993681907654
27718,1683549968868.551376,1,0.999993681907654
27719,1683549968868.835816,1,0.999993681907654
27720,1683549968869.089458,1,0.999993681907654
27721,1683549968869.336933,1,0.999993681907654
27722,1683549968869.552120,1,0.999993681907654
27723,1683549968869.823592,1,0.999993681907654
27724,1683549968870.054237,1,0.999993622303009
27725,1683549968870.303760,1,0.999993622303009
27726,1683549968870.551526,1,0.999993622303009
27727,1683549968870.845173,1,0.999993622303009
27728,1683549968871.053094,1,0.999993622303009
27729,1683549968871.308926,1,0.999993622303009
27730,1683549968871.551212,1,0.999993622303009
27731,1683549968871.834987,1,0.999993622303009
27732,1683549968872.108704,1,0.999993681907654
27733,1683549968872.304843,1,0.999993681907654
27734,1683549968872.551078,1,0.999993681907654
27735,1683549968872.878798,1,0.999993681907654
27736,1683549968873.090194,1,0.999993681907654
27737,1683549968873.303831,1,0.999993681907654
27738,1683549968873.550816,1,0.999993681907654
27739,1683549968873.821095,1,0.999993681907654
27740,1683549968874.067868,1,0.999993622303009
27741,1683549968874.342511,1,0.999993622303009
27742,1683549968874.554028,1,0.999993622303009
27743,1683549968874.801380,1,0.999993622303009
27744,1683549968875.069745,1,0.999993622303009
27745,1683549968875.306781,1,0.999993622303009
27746,1683549968875.568634,1,0.999993622303009
27747,1683549968875.814549,1,0.999993622303009
27748,1683549968876.055495,1,0.999993681907654
27749,1683549968876.304269,1,0.999993681907654
27750,1683549968876.571700,1,0.999993681907654
27751,1683549968876.806836,1,0.999993681907654
27752,1683549968877.069943,1,0.999993681907654
27753,1683549968877.307356,1,0.999993681907654
27754,1683549968877.561359,1,0.999993681907654
27755,1683549968877.820491,1,0.999993681907654
27756,1683549968878.063393,1,0.999993681907654
27757,1683549968878.304840,1,0.999993622303009
27758,1683549968878.579900,1,0.999993622303009
27759,1683549968878.814473,1,0.999993622303009
27760,1683549968879.068028,1,0.999993622303009
27761,1683549968879.338129,1,0.999993622303009
27762,1683549968879.553961,1,0.999993622303009
27763,1683549968879.801362,1,0.999993622303009
27764,1683549968880.091185,1,0.999993622303009
27765,1683549968880.309345,1,0.999993681907654
27766,1683549968880.553176,1,0.999993681907654
27767,1683549968880.800792,1,0.999993681907654
27768,1683549968881.116807,1,0.999993681907654
27769,1683549968881.306006,1,0.999993681907654
27770,1683549968881.553149,1,0.999993681907654
27771,1683549968881.800748,1,0.999993681907654
27772,1683549968882.061713,1,0.999993681907654
27773,1683549968882.308273,1,0.999993622303009
27774,1683549968882.554486,1,0.999993622303009
27775,1683549968882.802713,1,0.999993622303009
27776,1683549968883.063401,1,0.999993622303009
27777,1683549968883.306509,1,0.999993622303009
27778,1683549968883.555106,1,0.999993622303009
27779,1683549968883.801326,1,0.999993622303009
27780,1683549968884.076512,1,0.999993622303009
27781,1683549968884.306193,1,0.999993681907654
27782,1683549968884.554848,1,0.999993681907654
27783,1683549968884.803562,1,0.999993681907654
27784,1683549968885.090976,1,0.999993681907654
27785,1683549968885.306188,1,0.999993681907654
27786,1683549968885.554160,1,0.999993681907654
27787,1683549968885.801226,1,0.999993681907654
27788,1683549968886.104419,1,0.999993681907654
27789,1683549968886.306394,1,0.999993622303009
27790,1683549968886.554032,1,0.999993622303009
27791,1683549968886.801296,1,0.999993622303009
27792,1683549968887.061472,1,0.999993622303009
27793,1683549968887.305205,1,0.999993622303009
27794,1683549968887.554428,1,0.999993622303009
27795,1683549968887.804201,1,0.999993622303009
27796,1683549968888.061193,1,0.999993622303009
27797,1683549968888.305415,1,0.999993622303009
27798,1683549968888.554859,1,0.999993681907654
27799,1683549968888.805099,1,0.999993681907654
27800,1683549968889.051253,1,0.999993681907654
27801,1683549968889.319617,1,0.999993681907654
27802,1683549968889.579887,1,0.999993681907654
27803,1683549968889.806500,1,0.999993681907654
27804,1683549968890.051668,1,0.999993681907654
27805,1683549968890.308026,1,0.999993622303009
27806,1683549968890.554138,1,0.999993622303009
27807,1683549968890.805991,1,0.999993622303009
27808,1683549968891.062204,1,0.999993622303009
27809,1683549968891.322383,1,0.999993622303009
27810,1683549968891.554903,1,0.999993622303009
27811,1683549968891.818159,1,0.999993622303009
27812,1683549968892.063329,1,0.999993622303009
27813,1683549968892.317507,1,0.999993622303009
27814,1683549968892.554963,1,0.999993681907654
27815,1683549968892.805157,1,0.999993681907654
27816,1683549968893.079568,1,0.999993681907654
27817,1683549968893.339421,1,0.999993681907654
27818,1683549968893.555817,1,0.999993681907654
27819,1683549968893.809051,1,0.999993681907654
27820,1683549968894.070417,1,0.999993681907654
27821,1683549968894.323119,1,0.999993681907654
27822,1683549968894.556887,1,0.999993622303009
27823,1683549968894.815654,1,0.999993622303009
27824,1683549968895.052658,1,0.999993622303009
27825,1683549968895.315967,1,0.999993622303009
27826,1683549968895.556171,1,0.999993622303009
27827,1683549968895.812475,1,0.999993622303009
27828,1683549968896.051673,1,0.999993622303009
27829,1683549968896.323138,1,0.999993622303009
27830,1683549968896.554148,1,0.999993681907654
27831,1683549968896.816672,1,0.999993681907654
27832,1683549968897.053510,1,0.999993681907654
27833,1683549968897.341891,1,0.999993681907654
27834,1683549968897.556124,1,0.999993681907654
27835,1683549968897.805865,1,0.999993681907654
27836,1683549968898.053268,1,0.999993681907654
27837,1683549968898.358646,1,0.999993681907654
27838,1683549968898.563955,1,0.999993622303009
27839,1683549968898.804279,1,0.999993622303009
27840,1683549968899.052573,1,0.999993622303009
27841,1683549968899.304460,1,0.999993622303009
27842,1683549968899.560079,1,0.999993622303009
27843,1683549968899.806139,1,0.999993622303009
27844,1683549968900.052369,1,0.999993622303009
27845,1683549968900.301121,1,0.999993622303009
27846,1683549968900.557854,1,0.999993681907654
27847,1683549968900.805986,1,0.999993681907654
27848,1683549968901.053689,1,0.999993681907654
27849,1683549968901.302574,1,0.999993681907654
27850,1683549968901.557993,1,0.999993681907654
27851,1683549968901.816132,1,0.999993681907654
27852,1683549968902.079766,1,0.999993681907654
27853,1683549968902.300896,1,0.999993681907654
27854,1683549968902.559960,1,0.999993622303009
27855,1683549968902.815302,1,0.999993622303009
27856,1683549968903.053271,1,0.999993622303009
27857,1683549968903.302497,1,0.999993622303009
27858,1683549968903.557192,1,0.999993622303009
27859,1683549968903.804741,1,0.999993622303009
27860,1683549968904.052958,1,0.999993622303009
27861,1683549968904.302698,1,0.999993622303009
27862,1683549968904.559554,1,0.999993622303009
27863,1683549968904.805863,1,0.999993681907654
27864,1683549968905.052246,1,0.999993681907654
27865,1683549968905.301212,1,0.999993681907654
27866,1683549968905.557559,1,0.999993681907654
27867,1683549968905.805795,1,0.999993681907654
27868,1683549968906.053519,1,0.999993681907654
27869,1683549968906.301200,1,0.999993681907654
27870,1683549968906.605332,1,0.999993681907654
27871,1683549968906.806306,1,0.999993622303009
27872,1683549968907.052271,1,0.999993622303009
27873,1683549968907.302591,1,0.999993622303009
27874,1683549968907.638437,1,0.999993622303009
27875,1683549968907.834866,1,0.999993622303009
27876,1683549968908.050783,1,0.999993622303009
27877,1683549968908.302170,1,0.999993622303009
27878,1683549968908.571909,1,0.999993622303009
27879,1683549968908.805616,1,0.999993681907654
27880,1683549968909.051910,1,0.999993681907654
27881,1683549968909.319796,1,0.999993681907654
27882,1683549968909.586233,1,0.999993681907654
27883,1683549968909.816290,1,0.999993681907654
27884,1683549968910.064623,1,0.999993681907654
27885,1683549968910.312187,1,0.999993681907654
27886,1683549968910.588925,1,0.999993681907654
27887,1683549968910.806886,1,0.999993622303009
27888,1683549968911.052377,1,0.999993622303009
27889,1683549968911.310389,1,0.999993622303009
27890,1683549968911.600484,1,0.999993622303009
27891,1683549968911.806056,1,0.999993622303009
27892,1683549968912.052546,1,0.999993622303009
27893,1683549968912.308477,1,0.999993622303009
27894,1683549968912.615998,1,0.999993622303009
27895,1683549968912.806298,1,0.999993681907654
27896,1683549968913.051564,1,0.999993681907654
27897,1683549968913.302758,1,0.999993681907654
27898,1683549968913.557287,1,0.999993681907654
27899,1683549968913.805580,1,0.999993681907654
27900,1683549968914.055260,1,0.999993681907654
27901,1683549968914.305678,1,0.999993681907654
27902,1683549968914.554941,1,0.999993681907654
27903,1683549968914.813693,1,0.999993622303009
27904,1683549968915.052280,1,0.999993622303009
27905,1683549968915.307136,1,0.999993622303009
27906,1683549968915.553502,1,0.999993622303009
27907,1683549968915.809229,1,0.999993622303009
27908,1683549968916.053568,1,0.999993622303009
27909,1683549968916.315205,1,0.999993622303009
27910,1683549968916.553482,1,0.999993622303009
27911,1683549968916.810349,1,0.999993681907654
27912,1683549968917.051322,1,0.999993681907654
27913,1683549968917.305337,1,0.999993681907654
27914,1683549968917.551664,1,0.999993681907654
27915,1683549968917.807783,1,0.999993681907654
27916,1683549968918.052631,1,0.999993681907654
27917,1683549968918.304963,1,0.999993681907654
27918,1683549968918.551746,1,0.999993681907654
27919,1683549968918.807025,1,0.999993622303009
27920,1683549968919.052726,1,0.999993622303009
27921,1683549968919.310074,1,0.999993622303009
27922,1683549968919.551843,1,0.999993622303009
27923,1683549968919.807953,1,0.999993622303009
27924,1683549968920.063970,1,0.999993622303009
27925,1683549968920.308490,1,0.999993622303009
27926,1683549968920.552573,1,0.999993622303009
27927,1683549968920.826899,1,0.999993622303009
27928,1683549968921.061038,1,0.999993681907654
27929,1683549968921.306455,1,0.999993681907654
27930,1683549968921.555124,1,0.999993681907654
27931,1683549968921.845860,1,0.999993681907654
27932,1683549968922.073385,1,0.999993681907654
27933,1683549968922.307006,1,0.999993681907654
27934,1683549968922.555663,1,0.999993681907654
27935,1683549968922.862060,1,0.999993681907654
27936,1683549968923.056837,1,0.999993622303009
27937,1683549968923.306311,1,0.999993622303009
27938,1683549968923.552486,1,0.999993622303009
27939,1683549968923.816120,1,0.999993622303009
27940,1683549968924.056853,1,0.999993622303009
27941,1683549968924.305914,1,0.999993622303009
27942,1683549968924.552330,1,0.999993622303009
27943,1683549968924.829431,1,0.999993622303009
27944,1683549968925.058513,1,0.999993681907654
27945,1683549968925.311252,1,0.999993681907654
27946,1683549968925.575020,1,0.999993681907654
27947,1683549968925.872490,1,0.999993681907654
27948,1683549968926.054237,1,0.999993681907654
27949,1683549968926.305547,1,0.999993681907654
27950,1683549968926.559466,1,0.999993681907654
27951,1683549968926.866238,1,0.999993681907654
27952,1683549968927.053985,1,0.999993622303009
27953,1683549968927.304163,1,0.999993622303009
27954,1683549968927.553976,1,0.999993622303009
27955,1683549968927.807975,1,0.999993622303009
27956,1683549968928.053787,1,0.999993622303009
27957,1683549968928.304942,1,0.999993622303009
27958,1683549968928.555618,1,0.999993622303009
27959,1683549968928.804517,1,0.999993622303009
27960,1683549968929.054150,1,0.999993681907654
27961,1683549968929.305906,1,0.999993681907654
27962,1683549968929.557312,1,0.999993681907654
27963,1683549968929.808275,1,0.999993681907654
27964,1683549968930.054164,1,0.999993681907654
27965,1683549968930.304938,1,0.999993681907654
27966,1683549968930.554560,1,0.999993681907654
27967,1683549968930.805711,1,0.999993681907654
27968,1683549968931.054206,1,0.999993622303009
27969,1683549968931.305215,1,0.999993622303009
27970,1683549968931.554000,1,0.999993622303009
27971,1683549968931.804547,1,0.999993622303009
27972,1683549968932.063726,1,0.999993622303009
27973,1683549968932.305166,1,0.999993622303009
27974,1683549968932.554724,1,0.999993622303009
27975,1683549968932.803635,1,0.999993622303009
27976,1683549968933.058917,1,0.999993622303009
27977,1683549968933.305236,1,0.999993681907654
27978,1683549968933.555239,1,0.999993681907654
27979,1683549968933.803255,1,0.999993681907654
27980,1683549968934.056060,1,0.999993681907654
27981,1683549968934.305198,1,0.999993681907654
27982,1683549968934.554997,1,0.999993681907654
27983,1683549968934.803118,1,0.999993681907654
27984,1683549968935.102910,1,0.999993681907654
27985,1683549968935.308159,1,0.999993622303009
27986,1683549968935.566224,1,0.999993622303009
27987,1683549968935.803592,1,0.999993622303009
27988,1683549968936.085689,1,0.999993622303009
27989,1683549968936.305562,1,0.999993622303009
27990,1683549968936.564262,1,0.999993622303009
27991,1683549968936.847188,1,0.999993622303009
27992,1683549968937.080020,1,0.999993622303009
27993,1683549968937.323458,1,0.999993622303009
27994,1683549968937.557771,1,0.999993681907654
27995,1683549968937.806131,1,0.999993681907654
27996,1683549968938.054234,1,0.999993681907654
27997,1683549968938.317139,1,0.999993681907654
27998,1683549968938.557350,1,0.999993681907654
27999,1683549968938.806264,1,0.999993681907654
28000,1683549968939.053966,1,0.999993681907654
28001,1683549968939.326174,1,0.999993681907654
28002,1683549968939.557758,1,0.999993622303009
28003,1683549968939.806344,1,0.999993622303009
28004,1683549968940.059434,1,0.999993622303009
28005,1683549968940.340987,1,0.999993622303009
28006,1683549968940.556740,1,0.999993622303009
28007,1683549968940.806247,1,0.999993622303009
28008,1683549968941.057259,1,0.999993622303009
28009,1683549968941.325412,1,0.999993622303009
28010,1683549968941.564870,1,0.999993681907654
28011,1683549968941.817981,1,0.999993681907654
28012,1683549968942.065876,1,0.999993681907654
28013,1683549968942.303744,1,0.999993681907654
28014,1683549968942.563117,1,0.999993681907654
28015,1683549968942.808442,1,0.999993681907654
28016,1683549968943.059513,1,0.999993681907654
28017,1683549968943.305404,1,0.999993681907654
28018,1683549968943.561073,1,0.999993622303009
28019,1683549968943.806181,1,0.999993622303009
28020,1683549968944.055561,1,0.999993622303009
28021,1683549968944.303051,1,0.999993622303009
28022,1683549968944.556576,1,0.999993622303009
28023,1683549968944.802794,1,0.999993622303009
28024,1683549968945.055451,1,0.999993622303009
28025,1683549968945.303132,1,0.999993622303009
28026,1683549968945.557714,1,0.999993622303009
28027,1683549968945.806037,1,0.999993681907654
28028,1683549968946.055697,1,0.999993681907654
28029,1683549968946.302460,1,0.999993681907654
28030,1683549968946.566987,1,0.999993681907654
28031,1683549968946.806254,1,0.999993681907654
28032,1683549968947.055164,1,0.999993681907654
28033,1683549968947.304031,1,0.999993681907654
28034,1683549968947.580751,1,0.999993681907654
28035,1683549968947.806815,1,0.999993622303009
28036,1683549968948.054817,1,0.999993622303009
28037,1683549968948.303999,1,0.999993622303009
28038,1683549968948.599852,1,0.999993622303009
28039,1683549968948.805209,1,0.999993622303009
28040,1683549968949.053485,1,0.999993622303009
28041,1683549968949.302090,1,0.999993622303009
28042,1683549968949.607880,1,0.999993622303009
28043,1683549968949.806075,1,0.999993681907654
28044,1683549968950.053964,1,0.999993681907654
28045,1683549968950.309281,1,0.999993681907654
28046,1683549968950.566705,1,0.999993681907654
28047,1683549968950.806653,1,0.999993681907654
28048,1683549968951.053681,1,0.999993681907654
28049,1683549968951.314248,1,0.999993681907654
28050,1683549968951.581334,1,0.999993681907654
28051,1683549968951.812270,1,0.999993622303009
28052,1683549968952.055816,1,0.999993622303009
28053,1683549968952.307130,1,0.999993622303009
28054,1683549968952.604686,1,0.999993622303009
28055,1683549968952.807514,1,0.999993622303009
28056,1683549968953.053798,1,0.999993622303009
28057,1683549968953.305128,1,0.999993622303009
28058,1683549968953.564098,1,0.999993622303009
28059,1683549968953.806434,1,0.999993681907654
28060,1683549968954.052505,1,0.999993681907654
28061,1683549968954.306743,1,0.999993681907654
28062,1683549968954.552439,1,0.999993681907654
28063,1683549968954.805954,1,0.999993681907654
28064,1683549968955.053233,1,0.999993681907654
28065,1683549968955.307809,1,0.999993681907654
28066,1683549968955.553103,1,0.999993681907654
28067,1683549968955.807648,1,0.999993622303009
28068,1683549968956.053622,1,0.999993622303009
28069,1683549968956.306535,1,0.999993622303009
28070,1683549968956.552764,1,0.999993622303009
28071,1683549968956.823648,1,0.999993622303009
28072,1683549968957.056024,1,0.999993622303009
28073,1683549968957.306515,1,0.999993622303009
28074,1683549968957.583254,1,0.999993622303009
28075,1683549968957.811410,1,0.999993622303009
28076,1683549968958.065640,1,0.999993681907654
28077,1683549968958.309925,1,0.999993681907654
28078,1683549968958.562398,1,0.999993681907654
28079,1683549968958.834623,1,0.999993681907654
